Product_ID,Product_Name,Category,Supplier,Store_ID,Inventory_Level,Units_Sold,Unit_Price,Purchase_Cost,Discount,Temperature,Holiday,Promotion,Lead_Time,Shelf_Life,Reorder_Level,Season,Demand,Stock_Status
145,Product_145,Meat,Supplier_2,5,468,60,10.53,5.94,10,37.5,1,0,5,74,43,Summer,71,Overstock
146,Product_146,Meat,Supplier_1,7,136,58,21.81,19.17,25,36.3,0,0,8,178,126,Summer,68,Normal
147,Product_147,Meat,Supplier_2,2,474,53,32.8,20.46,5,25.6,0,0,8,330,64,Winter,49,Overstock
148,Product_148,Frozen,Supplier_5,1,240,81,7.09,5.96,20,20.1,1,0,7,181,106,Summer,76,Normal
149,Product_149,Vegetables,Supplier_13,1,164,7,37.49,23.58,25,24.6,1,1,6,322,67,Summer,12,Normal
150,Product_150,Grains,Supplier_9,3,242,75,38.18,34.22,10,34,0,1,9,350,50,Spring,74,Overstock
151,Product_151,Bakery,Supplier_12,7,538,12,14.39,10.02,0,15.7,0,0,2,200,96,Spring,18,Overstock
152,Product_152,Grains,Supplier_5,3,337,90,37.24,21.34,15,30.3,0,1,4,48,73,Spring,88,Overstock
153,Product_153,Household,Supplier_4,2,371,86,16.78,11.08,0,28.7,0,1,2,261,121,Spring,85,Overstock
154,Product_154,Bakery,Supplier_5,10,477,46,46.16,37.81,15,37,0,0,7,151,72,Rainy,49,Overstock
155,Product_155,Frozen,Supplier_14,10,221,28,32.8,19.77,5,27.1,0,1,4,30,72,Summer,36,Overstock
156,Product_156,Dairy,Supplier_8,1,80,35,27.49,19.95,15,17.4,1,0,7,187,120,Winter,42,Low Stock
157,Product_157,Household,Supplier_7,5,289,46,39.98,26.45,25,27,0,1,1,220,133,Spring,52,Normal
158,Product_158,Household,Supplier_8,1,297,97,5.4,3.08,10,36.1,0,1,7,56,94,Winter,92,Overstock
159,Product_159,Beverages,Supplier_11,9,574,52,2.27,1.29,0,30.1,1,0,7,91,137,Rainy,64,Overstock
160,Product_160,Meat,Supplier_11,8,463,5,1.62,1.03,10,18.2,1,1,1,52,120,Rainy,10,Overstock
161,Product_161,Meat,Supplier_9,2,203,49,34.15,19.32,15,17.8,1,0,2,299,102,Spring,57,Normal
162,Product_162,Grains,Supplier_11,1,411,96,15.78,13.37,10,27.4,0,0,3,352,52,Spring,92,Overstock
163,Product_163,Beverages,Supplier_13,8,318,46,1.72,0.98,10,26.5,0,1,1,119,73,Rainy,46,Overstock
164,Product_164,Household,Supplier_11,3,263,88,26.92,20.27,20,24.2,0,1,7,66,58,Summer,87,Overstock
165,Product_165,Frozen,Supplier_2,1,333,49,15,11,25,24.5,0,1,5,341,127,Winter,46,Normal
166,Product_166,Dairy,Supplier_9,5,424,54,30.29,26.58,15,24.5,0,0,3,271,91,Rainy,57,Overstock
167,Product_167,Grains,Supplier_9,2,158,15,34.7,23.27,15,23.5,1,1,8,191,51,Summer,22,Overstock
168,Product_168,Meat,Supplier_6,2,77,36,37.89,33.31,20,25.3,0,0,10,334,125,Rainy,34,Low Stock
169,Product_169,Vegetables,Supplier_7,5,519,67,26.59,20.14,5,34,0,1,3,334,47,Summer,75,Overstock
170,Product_170,Grains,Supplier_1,3,391,5,11.52,6.57,15,24.3,1,1,9,39,103,Rainy,16,Overstock
171,Product_171,Meat,Supplier_6,4,587,42,19.59,14.56,0,29.7,0,1,7,228,107,Spring,49,Overstock
172,Product_172,Dairy,Supplier_6,1,323,57,7.43,4.73,25,20.8,1,0,1,55,72,Spring,68,Overstock
173,Product_173,Grains,Supplier_13,2,380,9,12.57,8.38,15,22.6,0,0,1,329,43,Spring,16,Overstock
174,Product_174,Vegetables,Supplier_5,6,317,49,36.07,24.07,20,33.6,0,0,10,119,63,Rainy,50,Overstock
175,Product_175,Meat,Supplier_4,3,394,65,33.74,23.3,5,19.7,0,1,3,216,112,Rainy,63,Overstock
176,Product_176,Bakery,Supplier_13,1,149,79,45.36,31.27,10,24.9,1,1,2,69,108,Winter,79,Normal
177,Product_177,Household,Supplier_11,9,450,28,33.33,25.86,0,39.8,0,0,8,28,112,Summer,38,Overstock
178,Product_178,Snacks,Supplier_8,1,57,88,2.96,1.86,15,36.7,0,0,5,338,134,Summer,89,Low Stock
179,Product_179,Dairy,Supplier_1,7,293,81,36.39,21.59,5,25.8,0,1,4,340,42,Summer,93,Overstock
180,Product_180,Snacks,Supplier_14,9,203,44,3.32,1.84,20,30.9,0,0,8,215,62,Spring,46,Overstock
181,Product_181,Snacks,Supplier_12,9,486,9,25.44,19.58,25,32.4,1,0,1,248,102,Winter,15,Overstock
182,Product_182,Meat,Supplier_1,1,141,70,23.47,15.12,25,26.8,1,1,1,32,116,Spring,80,Normal
183,Product_183,Meat,Supplier_5,4,163,91,12.76,7.38,0,27.1,1,1,2,287,77,Spring,95,Normal
184,Product_184,Bakery,Supplier_8,6,88,19,20.81,11.95,10,38.9,1,0,2,361,136,Winter,20,Low Stock
185,Product_185,Bakery,Supplier_13,3,325,89,30.02,20.23,15,20.4,0,1,8,335,47,Spring,90,Overstock
186,Product_186,Vegetables,Supplier_4,2,190,15,31.22,21.7,20,34.7,0,0,8,218,116,Winter,19,Normal
187,Product_187,Grains,Supplier_7,9,54,17,6.4,4.33,15,31.1,0,1,1,221,111,Rainy,16,Low Stock
188,Product_188,Meat,Supplier_1,10,550,53,21.05,12.12,10,29.7,0,0,2,17,46,Spring,55,Overstock
189,Product_189,Grains,Supplier_6,6,356,72,11.53,9.02,10,38.2,1,1,5,175,66,Rainy,84,Overstock
190,Product_190,Dairy,Supplier_13,7,252,22,10.4,9.13,5,39.7,0,1,4,213,113,Summer,34,Normal
191,Product_191,Dairy,Supplier_7,8,414,62,30.43,25.8,20,17.8,0,0,9,240,41,Rainy,71,Overstock
192,Product_192,Frozen,Supplier_4,6,315,56,32.84,20.74,15,32.5,0,1,9,329,67,Spring,58,Overstock
193,Product_193,Bakery,Supplier_5,5,294,91,46.99,38.48,0,30,0,1,9,56,67,Winter,89,Overstock
194,Product_194,Dairy,Supplier_3,9,331,19,5.75,4.57,10,31.8,1,0,8,79,138,Rainy,22,Normal
195,Product_195,Vegetables,Supplier_6,7,310,36,34,27.26,15,22.1,1,1,6,78,135,Rainy,35,Normal
196,Product_196,Fruits,Supplier_11,4,33,46,22.89,14.4,0,19.5,0,0,7,305,117,Rainy,52,Low Stock
197,Product_197,Household,Supplier_12,6,417,15,14.29,12.08,15,24.6,0,0,3,178,88,Rainy,22,Overstock
198,Product_198,Beverages,Supplier_8,6,105,86,25.87,21.11,15,28.4,0,0,2,279,109,Rainy,90,Low Stock
199,Product_199,Grains,Supplier_6,4,463,68,23.56,19.37,10,28,0,1,4,28,81,Rainy,63,Overstock
200,Product_200,Fruits,Supplier_15,8,100,100,31.55,19.27,10,30.9,1,1,3,43,105,Summer,99,Low Stock
1,Product_001,Meat,Supplier_6,4,51,80,1.67,0.97,15,20.6,1,0,2,8,67,Winter,84,Low Stock
2,Product_002,Snacks,Supplier_14,4,182,39,49.72,32.7,0,15.4,0,0,4,265,57,Rainy,47,Overstock
3,Product_003,Frozen,Supplier_5,3,414,74,49.81,28.7,0,21.3,0,1,1,245,99,Rainy,82,Overstock
4,Product_004,Meat,Supplier_3,3,393,53,13.03,8.18,25,30.3,1,0,1,268,63,Summer,57,Overstock
5,Product_005,Meat,Supplier_4,1,480,39,26.06,17.08,25,23,1,1,5,222,64,Summer,38,Overstock
6,Product_006,Vegetables,Supplier_14,10,290,92,7.46,4.8,10,22.1,1,1,3,228,51,Spring,98,Overstock
7,Product_007,Household,Supplier_11,8,221,1,34.5,20.13,10,26.8,0,0,6,349,133,Winter,6,Normal
8,Product_008,Frozen,Supplier_7,5,46,4,29.64,19.55,20,22.1,1,1,6,330,105,Rainy,13,Low Stock
9,Product_009,Fruits,Supplier_14,6,594,76,20.95,12.15,15,16.2,1,0,8,119,101,Spring,76,Overstock
10,Product_010,Frozen,Supplier_1,4,164,35,13.32,8.6,15,38.3,0,1,4,295,121,Spring,34,Normal
11,Product_011,Vegetables,Supplier_2,8,114,37,48.43,40.22,5,36.9,1,0,6,4,56,Rainy,47,Normal
12,Product_012,Fruits,Supplier_2,4,595,68,24.63,16.89,20,22.9,0,0,4,343,98,Winter,64,Overstock
13,Product_013,Grains,Supplier_6,10,249,25,44.34,33.47,15,34.2,1,1,8,204,54,Rainy,21,Overstock
14,Product_014,Grains,Supplier_15,4,456,20,39.61,35.08,0,19.9,0,0,6,11,51,Rainy,16,Overstock
15,Product_015,Bakery,Supplier_4,9,389,76,26.6,14.91,20,32.9,1,0,10,214,110,Summer,84,Overstock
16,Product_016,Grains,Supplier_1,2,599,42,8.51,7.21,10,20.7,1,0,3,283,43,Rainy,41,Overstock
17,Product_017,Vegetables,Supplier_8,10,204,20,13.26,9.28,20,31.5,1,0,8,58,76,Rainy,18,Normal
18,Product_018,Beverages,Supplier_8,10,593,38,32.12,24.19,10,31.8,1,0,4,289,60,Spring,40,Overstock
19,Product_019,Bakery,Supplier_5,1,282,8,39,22.08,0,33.8,1,1,7,299,56,Winter,17,Overstock
20,Product_020,Dairy,Supplier_12,10,362,72,43.02,27.79,25,20.1,1,0,10,182,122,Rainy,67,Normal
21,Product_021,Bakery,Supplier_14,6,518,22,12.79,10.48,15,38.2,0,1,9,233,84,Winter,21,Overstock
22,Product_022,Beverages,Supplier_7,10,449,32,4.71,2.65,20,19.3,1,0,5,176,97,Spring,35,Overstock
23,Product_023,Bakery,Supplier_5,4,320,45,32.85,23.06,25,20.3,1,0,2,330,88,Spring,42,Overstock
24,Product_024,Household,Supplier_1,4,582,1,42.85,26.58,0,17.8,1,0,9,132,92,Spring,1,Overstock
25,Product_025,Vegetables,Supplier_1,4,347,1,35.04,27.62,20,34.9,1,0,6,37,135,Rainy,12,Normal
26,Product_026,Vegetables,Supplier_2,2,508,37,21.72,16.41,25,32.7,0,1,2,240,145,Winter,33,Overstock
27,Product_027,Fruits,Supplier_9,10,432,31,9.47,8.35,15,27.3,0,1,3,347,114,Summer,27,Overstock
28,Product_028,Meat,Supplier_2,7,580,100,9.7,7.06,5,18.2,1,1,8,270,72,Rainy,97,Overstock
29,Product_029,Snacks,Supplier_12,2,112,27,21.44,16.43,15,30.1,1,1,2,318,145,Rainy,22,Low Stock
30,Product_030,Household,Supplier_2,7,452,75,33.7,25.26,5,39.8,1,1,6,93,129,Rainy,79,Overstock
31,Product_031,Vegetables,Supplier_6,8,179,93,12.65,7.61,10,38.7,1,1,8,175,86,Rainy,100,Normal
32,Product_032,Dairy,Supplier_2,4,377,89,25.64,21.61,15,38.8,0,1,7,66,94,Spring,99,Overstock
33,Product_033,Household,Supplier_7,1,63,45,26.97,21.27,5,31.3,1,1,5,71,145,Rainy,43,Low Stock
34,Product_034,Vegetables,Supplier_10,3,91,96,6.91,4.33,0,35.2,1,1,5,43,102,Rainy,98,Low Stock
35,Product_035,Fruits,Supplier_6,6,247,12,7.6,6.63,25,39.1,1,0,6,335,74,Rainy,9,Overstock
36,Product_036,Frozen,Supplier_4,3,155,56,23.8,19.64,10,33.7,1,0,3,216,140,Rainy,54,Normal
37,Product_037,Household,Supplier_1,1,429,39,31.99,28.41,0,21,0,0,1,23,128,Summer,51,Overstock
38,Product_038,Vegetables,Supplier_15,9,469,57,15.6,11.73,15,22.4,1,1,4,102,50,Rainy,57,Overstock
39,Product_039,Fruits,Supplier_3,4,133,61,43.99,37.53,15,25.5,0,0,1,349,106,Summer,69,Normal
40,Product_040,Fruits,Supplier_14,1,402,63,4.54,2.88,25,29,1,1,10,12,111,Summer,68,Overstock
41,Product_041,Meat,Supplier_15,5,529,11,18.81,16.6,0,27.3,0,0,2,248,106,Winter,14,Overstock
42,Product_042,Household,Supplier_3,6,465,51,42.26,25.14,15,16.6,0,1,7,197,118,Summer,48,Overstock
43,Product_043,Frozen,Supplier_14,3,282,98,46.14,35,20,37.1,1,0,8,285,129,Spring,104,Normal
44,Product_044,Household,Supplier_10,3,573,15,7.41,4.62,5,30,1,1,2,181,42,Spring,20,Overstock
45,Product_045,Grains,Supplier_1,6,389,57,30.49,20.72,0,38.5,0,0,8,308,64,Rainy,67,Overstock
46,Product_046,Snacks,Supplier_6,1,318,54,49.31,39,20,39.6,0,1,1,14,85,Winter,56,Overstock
47,Product_047,Household,Supplier_3,5,318,71,31.46,21.06,0,15.9,0,1,6,114,138,Summer,73,Normal
48,Product_048,Snacks,Supplier_13,9,495,48,43.66,27.3,25,28.9,1,1,8,226,78,Spring,52,Overstock
49,Product_049,Grains,Supplier_12,10,187,69,4.2,2.96,10,24.3,1,0,4,235,120,Spring,76,Normal
50,Product_050,Grains,Supplier_2,3,489,14,2.48,1.58,5,24.6,0,0,4,289,87,Winter,23,Overstock
51,Product_051,Snacks,Supplier_5,8,190,68,32.65,26.55,10,38.4,0,1,7,96,132,Winter,70,Normal
52,Product_052,Frozen,Supplier_10,7,383,86,3.88,2.66,5,29.6,1,0,6,82,111,Winter,87,Overstock
53,Product_053,Vegetables,Supplier_2,5,503,19,28.99,18.99,0,24.1,0,0,7,35,44,Rainy,23,Overstock
54,Product_054,Meat,Supplier_15,9,456,82,33.21,26.73,20,24.6,0,0,9,145,103,Winter,94,Overstock
55,Product_055,Fruits,Supplier_13,8,243,98,14.32,9.34,25,17.1,1,0,6,231,86,Spring,101,Normal
56,Product_056,Fruits,Supplier_4,8,512,4,40.93,32.86,20,26,0,0,1,254,137,Summer,14,Overstock
57,Product_057,Snacks,Supplier_13,4,547,21,2.92,1.75,5,35.6,1,0,3,150,84,Winter,25,Overstock
58,Product_058,Snacks,Supplier_13,1,33,44,12.34,9.14,0,22.1,0,0,8,91,84,Winter,39,Low Stock
59,Product_059,Snacks,Supplier_3,5,486,39,46.45,41.49,5,16.6,0,1,3,198,83,Spring,48,Overstock
60,Product_060,Meat,Supplier_8,1,46,43,14.19,11.2,5,18.9,0,0,5,159,69,Rainy,54,Low Stock
61,Product_061,Dairy,Supplier_6,10,585,69,32.73,18.39,20,38.5,1,0,7,272,111,Winter,69,Overstock
62,Product_062,Frozen,Supplier_11,7,439,29,36.14,20.48,20,19.6,1,0,10,341,98,Summer,28,Overstock
63,Product_063,Meat,Supplier_8,6,238,20,30.64,27.22,25,25.2,0,0,5,22,132,Winter,17,Normal
64,Product_064,Frozen,Supplier_8,4,100,57,12.06,8.74,10,19.3,1,0,5,256,55,Summer,67,Normal
65,Product_065,Snacks,Supplier_3,1,448,68,23.97,20.71,0,30.9,0,1,1,356,73,Spring,65,Overstock
66,Product_066,Beverages,Supplier_15,6,424,21,9.96,8.68,5,29.1,1,0,4,335,145,Spring,23,Normal
67,Product_067,Meat,Supplier_8,1,95,68,29.68,18.6,10,21.7,0,0,9,89,66,Summer,64,Normal
68,Product_068,Bakery,Supplier_5,3,345,36,37.56,25.24,25,33.7,1,1,4,70,146,Winter,38,Normal
69,Product_069,Vegetables,Supplier_15,6,190,28,37.38,32.88,10,40,1,0,1,29,128,Rainy,34,Normal
70,Product_070,Frozen,Supplier_5,2,237,77,12.29,7.55,25,30.8,1,0,5,7,71,Summer,81,Overstock
71,Product_071,Frozen,Supplier_9,1,452,19,30.75,18.78,10,16.9,0,0,9,9,128,Spring,20,Overstock
72,Product_072,Frozen,Supplier_4,7,360,63,44.91,37.44,15,22.3,1,0,5,28,80,Spring,62,Overstock
73,Product_073,Beverages,Supplier_13,2,96,73,34.61,22.27,10,38.8,1,1,8,280,87,Spring,72,Normal
74,Product_074,Bakery,Supplier_12,3,250,50,41.55,34.21,15,21.5,1,1,9,195,73,Winter,55,Overstock
75,Product_075,Meat,Supplier_8,5,382,56,48.1,34.52,15,27.7,1,1,5,208,102,Summer,53,Overstock
76,Product_076,Snacks,Supplier_5,6,511,84,16.7,14.49,10,17.1,1,0,1,186,45,Winter,84,Overstock
77,Product_077,Meat,Supplier_14,4,46,71,25.95,14.53,15,29.3,1,0,4,29,149,Spring,70,Low Stock
78,Product_078,Bakery,Supplier_5,5,398,82,17.63,14.25,20,19.1,0,1,8,98,138,Winter,84,Normal
79,Product_079,Vegetables,Supplier_1,6,234,10,2.95,1.74,15,39,1,0,4,181,125,Summer,5,Normal
80,Product_080,Snacks,Supplier_10,4,527,50,35.36,23.6,15,17.4,1,1,1,346,99,Spring,59,Overstock
81,Product_081,Dairy,Supplier_3,9,414,73,34.39,20.69,15,37.5,0,1,1,352,48,Rainy,73,Overstock
82,Product_082,Meat,Supplier_8,8,375,69,8.04,5.76,25,36.8,1,1,7,81,107,Summer,70,Overstock
83,Product_083,Bakery,Supplier_5,6,51,99,45.23,39.73,20,20,1,0,7,272,60,Summer,105,Low Stock
84,Product_084,Frozen,Supplier_7,7,154,16,23,20.17,15,18.1,1,1,5,334,117,Spring,20,Normal
85,Product_085,Meat,Supplier_12,9,372,30,18.39,14.55,5,33.7,1,1,7,350,62,Spring,38,Overstock
86,Product_086,Meat,Supplier_4,6,99,23,49.89,42.18,15,25.6,1,0,1,73,150,Rainy,19,Low Stock
87,Product_087,Snacks,Supplier_6,5,571,14,47.65,41.35,10,32.4,0,1,9,6,67,Summer,13,Overstock
88,Product_088,Beverages,Supplier_4,1,180,60,34.64,30.81,20,29,1,1,4,196,89,Spring,57,Normal
89,Product_089,Household,Supplier_3,9,193,73,32.96,28.46,25,32.5,1,0,9,191,64,Summer,82,Overstock
90,Product_090,Dairy,Supplier_15,7,563,45,37.53,20.76,25,25.4,1,1,7,269,109,Winter,41,Overstock
91,Product_091,Snacks,Supplier_5,8,441,27,19.1,13.23,0,31.2,0,0,10,187,73,Spring,24,Overstock
92,Product_092,Snacks,Supplier_12,3,486,44,6.55,4.17,20,17.9,1,0,2,27,101,Summer,44,Overstock
93,Product_093,Meat,Supplier_10,3,444,10,5.81,4.13,10,15.8,1,1,8,10,142,Spring,6,Overstock
94,Product_094,Grains,Supplier_9,1,398,37,5.86,3.44,0,24.2,0,1,10,257,71,Rainy,46,Overstock
95,Product_095,Grains,Supplier_7,6,394,76,44.21,30.07,10,33.9,1,1,9,259,55,Winter,80,Overstock
96,Product_096,Meat,Supplier_1,4,599,98,39.85,24.45,0,25.9,0,0,1,231,48,Rainy,103,Overstock
97,Product_097,Meat,Supplier_12,7,215,56,5.07,4.46,0,36.4,0,0,8,360,56,Winter,66,Overstock
98,Product_098,Beverages,Supplier_1,9,180,49,5.89,4.95,5,17.8,0,1,4,241,48,Summer,52,Overstock
99,Product_099,Meat,Supplier_12,10,54,61,3.31,2.7,25,15.3,0,1,2,254,147,Rainy,64,Low Stock
100,Product_100,Vegetables,Supplier_7,4,533,56,44.05,39.06,25,33.6,1,0,10,351,86,Spring,56,Overstock
101,Product_101,Vegetables,Supplier_2,10,54,80,15.93,10.85,10,35.7,0,0,3,290,89,Winter,91,Low Stock
102,Product_102,Dairy,Supplier_6,10,322,99,16.52,11.19,15,27.5,1,1,2,51,45,Winter,100,Overstock
103,Product_103,Grains,Supplier_15,8,406,5,3.19,2.01,20,20.6,1,1,6,3,146,Rainy,3,Normal
104,Product_104,Bakery,Supplier_10,7,298,13,49.66,44.49,25,34.1,0,0,2,115,145,Winter,14,Normal
105,Product_105,Meat,Supplier_5,7,237,84,42.5,38.03,20,38.1,1,1,1,335,109,Summer,88,Normal
106,Product_106,Dairy,Supplier_1,6,384,91,26.96,21.82,10,33.8,0,0,6,215,123,Summer,98,Overstock
107,Product_107,Meat,Supplier_13,2,38,19,16.42,14.52,25,22.3,1,0,6,64,94,Rainy,17,Low Stock
108,Product_108,Beverages,Supplier_8,9,222,75,8.83,5.77,20,36.2,0,0,6,216,72,Spring,86,Overstock
109,Product_109,Frozen,Supplier_15,8,488,74,31.62,21.51,15,33.8,1,1,1,235,92,Winter,83,Overstock
110,Product_110,Bakery,Supplier_10,1,544,84,34.63,20.25,0,36.6,1,1,2,99,81,Rainy,96,Overstock
111,Product_111,Household,Supplier_4,9,403,82,13.89,8.54,10,16.5,0,0,2,292,45,Summer,85,Overstock
112,Product_112,Fruits,Supplier_11,3,502,54,37.91,28.33,0,38.9,0,0,4,189,112,Rainy,54,Overstock
113,Product_113,Vegetables,Supplier_9,2,233,33,34.06,27.34,20,19.4,0,0,1,301,109,Spring,45,Normal
114,Product_114,Household,Supplier_10,6,550,32,19.04,14.14,25,35,0,1,3,167,47,Spring,35,Overstock
115,Product_115,Grains,Supplier_7,1,452,81,27.25,18.04,10,36.4,0,0,4,330,146,Summer,78,Overstock
116,Product_116,Snacks,Supplier_4,8,444,100,36.68,21.11,20,20.4,1,1,4,261,104,Summer,104,Overstock
117,Product_117,Household,Supplier_3,5,105,90,34.76,21.35,25,22.8,1,0,1,134,70,Spring,88,Normal
118,Product_118,Household,Supplier_14,8,473,93,6.35,4.53,25,32.8,1,1,10,124,41,Rainy,104,Overstock
119,Product_119,Bakery,Supplier_9,2,540,17,41.04,26.16,0,16.6,0,0,9,208,117,Spring,16,Overstock
120,Product_120,Frozen,Supplier_10,2,228,84,15.85,9.2,15,35.8,0,0,2,104,121,Summer,79,Normal
121,Product_121,Frozen,Supplier_2,9,350,32,30.46,27.19,25,34.2,1,1,2,333,72,Rainy,32,Overstock
122,Product_122,Beverages,Supplier_5,3,427,54,7.26,5.16,25,35.6,0,1,6,223,126,Rainy,61,Overstock
123,Product_123,Frozen,Supplier_15,3,61,96,8.16,4.91,0,20.3,1,0,9,184,115,Rainy,95,Low Stock
124,Product_124,Household,Supplier_13,8,501,34,42.96,30.82,10,23.6,1,1,3,108,82,Summer,34,Overstock
125,Product_125,Bakery,Supplier_10,9,212,75,44.44,33.05,5,31.5,0,0,1,9,49,Rainy,71,Overstock
126,Product_126,Bakery,Supplier_10,2,536,72,18.99,13.68,15,15.9,1,1,3,262,81,Winter,79,Overstock
127,Product_127,Household,Supplier_4,4,572,52,2.27,2.04,0,16.4,0,0,8,106,137,Winter,60,Overstock
128,Product_128,Beverages,Supplier_11,8,220,34,35.82,20.86,25,22.2,1,1,4,176,67,Summer,30,Overstock
129,Product_129,Meat,Supplier_11,7,57,27,6.46,4.51,25,30.7,1,0,9,329,135,Spring,34,Low Stock
130,Product_130,Grains,Supplier_15,9,537,94,49.35,42.83,0,32.9,1,0,9,60,106,Summer,105,Overstock
131,Product_131,Fruits,Supplier_7,7,271,89,3.66,2.08,15,15.3,0,1,3,230,141,Summer,86,Normal
132,Product_132,Bakery,Supplier_4,4,521,87,37.87,28.9,5,21.9,1,1,2,188,83,Spring,86,Overstock
133,Product_133,Beverages,Supplier_9,6,482,41,11.98,7.51,10,33.9,0,0,4,231,145,Winter,37,Overstock
134,Product_134,Frozen,Supplier_2,8,573,2,48.19,29.66,0,21.8,1,0,7,83,91,Rainy,5,Overstock
135,Product_135,Dairy,Supplier_6,4,283,82,44.21,33.41,10,16.1,1,0,9,293,109,Winter,90,Normal
136,Product_136,Grains,Supplier_6,7,461,65,45.66,39.26,10,31,0,0,9,80,41,Rainy,70,Overstock
137,Product_137,Vegetables,Supplier_14,6,102,81,34.93,22.6,10,20.1,0,0,1,358,52,Summer,89,Normal
138,Product_138,Snacks,Supplier_14,3,234,33,33.76,18.81,10,31.7,0,0,1,3,74,Spring,44,Overstock
139,Product_139,Frozen,Supplier_3,10,73,58,1.83,1.06,10,30.3,0,0,2,356,123,Spring,67,Low Stock
140,Product_140,Fruits,Supplier_12,8,564,49,42.29,33.59,0,18,0,1,3,230,144,Winter,56,Overstock
141,Product_141,Beverages,Supplier_13,8,82,9,23.79,18.7,5,22.2,1,1,3,360,103,Summer,16,Low Stock
142,Product_142,Meat,Supplier_15,7,223,18,25.8,14.44,5,33.6,0,1,1,235,128,Spring,17,Normal
143,Product_143,Snacks,Supplier_14,7,598,45,41.14,28.81,15,19.8,0,0,6,68,114,Summer,41,Overstock
144,Product_144,Fruits,Supplier_4,4,327,80,38.17,28.65,15,37.7,1,0,9,41,125,Rainy,87,Normal
145,Product_145,Meat,Supplier_1,6,70,85,37.12,31.92,0,26.9,0,0,1,32,150,Spring,89,Low Stock
146,Product_146,Meat,Supplier_11,7,279,65,13.11,9.63,5,38.1,1,0,5,264,95,Spring,76,Normal
147,Product_147,Meat,Supplier_15,7,174,46,16.14,13.09,15,26,0,0,4,100,98,Spring,43,Normal
148,Product_148,Frozen,Supplier_14,5,532,22,16.39,12.63,15,31.4,0,1,4,236,146,Winter,25,Overstock
149,Product_149,Vegetables,Supplier_14,9,190,31,24.64,18.81,10,23.2,1,0,8,227,52,Winter,27,Overstock
150,Product_150,Grains,Supplier_1,10,377,27,44.22,37.57,25,19.9,1,1,7,275,124,Winter,29,Overstock
151,Product_151,Bakery,Supplier_14,4,82,84,47.09,29.9,0,34.5,0,1,9,74,90,Rainy,83,Low Stock
152,Product_152,Grains,Supplier_12,6,338,23,11.8,9.66,15,32.1,1,0,4,204,74,Rainy,29,Overstock
153,Product_153,Household,Supplier_11,6,59,61,25.58,16.32,20,17.5,0,0,7,248,126,Summer,68,Low Stock
154,Product_154,Bakery,Supplier_3,10,570,71,4.04,2.51,15,19.3,1,1,5,314,55,Spring,82,Overstock
155,Product_155,Frozen,Supplier_13,3,303,78,43.97,28.36,15,26.5,1,0,1,183,50,Summer,89,Overstock
156,Product_156,Dairy,Supplier_11,6,35,35,24.91,18.46,0,32.7,1,1,4,118,118,Rainy,43,Low Stock
157,Product_157,Household,Supplier_9,4,331,26,49.12,32.2,20,31.6,1,0,7,150,121,Spring,26,Normal
158,Product_158,Household,Supplier_6,5,362,5,11.42,6.4,10,36.3,1,0,10,106,103,Winter,14,Overstock
159,Product_159,Beverages,Supplier_2,5,149,61,32.34,22.74,15,28.3,1,1,10,110,148,Spring,66,Normal
160,Product_160,Meat,Supplier_7,10,468,49,38.56,30.72,20,20.3,0,0,8,127,131,Winter,58,Overstock
161,Product_161,Meat,Supplier_4,7,51,25,2.5,1.89,10,25.6,1,0,2,338,53,Spring,26,Low Stock
162,Product_162,Grains,Supplier_11,5,76,81,37.31,26.25,15,16.9,0,1,6,123,62,Summer,77,Normal
163,Product_163,Beverages,Supplier_1,2,388,15,3.95,3.16,0,39,0,0,6,43,73,Spring,18,Overstock
164,Product_164,Household,Supplier_8,2,105,57,15.62,9.71,0,18.4,0,1,1,27,97,Spring,62,Normal
165,Product_165,Frozen,Supplier_2,7,507,91,7.18,4.89,20,19.9,0,0,1,279,108,Summer,87,Overstock
166,Product_166,Dairy,Supplier_6,5,547,53,41.22,36.5,20,33.5,0,0,1,24,119,Winter,56,Overstock
167,Product_167,Grains,Supplier_10,6,407,64,13.7,9.4,25,21.8,0,0,7,85,136,Summer,59,Normal
168,Product_168,Meat,Supplier_8,6,64,68,40.55,29.46,5,25.8,1,1,4,188,86,Rainy,77,Low Stock
169,Product_169,Vegetables,Supplier_6,5,205,7,19.92,13.03,25,37.7,1,0,3,92,103,Summer,5,Normal
170,Product_170,Grains,Supplier_12,8,408,35,46.72,35.59,10,34,1,1,4,290,143,Winter,44,Normal
171,Product_171,Meat,Supplier_12,1,378,48,40.35,34.41,15,32.1,0,1,10,67,141,Summer,56,Normal
172,Product_172,Dairy,Supplier_11,1,239,17,19.13,11.26,0,28.3,1,0,2,40,135,Spring,25,Normal
173,Product_173,Grains,Supplier_1,5,293,47,32.46,25.74,20,34.8,1,0,3,33,87,Spring,46,Overstock
174,Product_174,Vegetables,Supplier_11,10,173,10,40.4,22.75,0,27.3,1,0,5,160,70,Summer,7,Normal
175,Product_175,Meat,Supplier_13,2,412,65,35.61,27.71,15,27.3,1,1,7,68,112,Rainy,61,Overstock
176,Product_176,Bakery,Supplier_7,1,501,58,33.22,25.85,25,26.9,1,0,3,67,92,Summer,56,Overstock
177,Product_177,Household,Supplier_5,9,70,90,25.48,21.36,20,20.8,0,0,8,117,134,Winter,102,Low Stock
